Processor,Time,Bags
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,0
BELT 2,0.73,0
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,0
BELT 2,0.73,0
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,0
BELT 2,0.73,0
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,0
BELT 2,0.73,0
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,0
BELT 2,0.73,0
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,5
BELT 2,0.73,7
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,20
BELT 2,0.73,16
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,24
BELT 2,0.73,12
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,23
BELT 2,0.73,8
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,19
BELT 2,0.73,7
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,13
BELT 2,0.73,11
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,19
BELT 2,0.73,7
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,16
BELT 2,0.73,8
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.73,16
BELT 2,0.73,10
BELT 4,0.73,0
BELT 3,0.73,0
BELT 1,0.74,14
BELT 2,0.74,12
BELT 4,0.74,0
BELT 3,0.74,0
BELT 1,0.74,12
BELT 2,0.74,4
BELT 4,0.74,0
BELT 3,0.74,0
BELT 1,0.74,0
BELT 2,0.74,0
BELT 4,0.74,0
BELT 3,0.74,0
BELT 1,0.74,0
BELT 2,0.74,0
BELT 4,0.74,0
BELT 3,0.74,0
BELT 1,0.74,0
BELT 2,0.74,0
BELT 4,0.74,0
BELT 3,0.74,0
BELT 1,0.74,0
BELT 2,0.74,0
BELT 4,0.74,0
BELT 3,0.74,0
BELT 1,0.74,0
BELT 2,0.74,0
BELT 4,0.74,0
BELT 3,0.74,0
BELT 1,0.74,0
BELT 2,0.74,0
BELT 4,0.74,0
BELT 3,0.74,0
BELT 1,0.74,0
BELT 2,0.74,0
BELT 4,0.74,0
BELT 3,0.74,0
BELT 1,0.74,0
BELT 2,0.74,0
BELT 4,0.74,0
BELT 3,0.74,0
BELT 1,0.74,0
BELT 2,0.74,0
BELT 4,0.74,0
BELT 3,0.74,0
BELT 1,0.74,11
BELT 2,0.74,0
BELT 4,0.74,9
BELT 3,0.74,0
BELT 1,0.74,17
BELT 2,0.74,0
BELT 4,0.74,10
BELT 3,0.74,0
BELT 1,0.74,14
BELT 2,0.74,0
BELT 4,0.74,11
BELT 3,0.74,0
BELT 1,0.75,18
BELT 2,0.75,0
BELT 4,0.75,8
BELT 3,0.75,0
BELT 1,0.75,8
BELT 2,0.75,0
BELT 4,0.75,8
BELT 3,0.75,0
BELT 1,0.75,18
BELT 2,0.75,0
BELT 4,0.75,11
BELT 3,0.75,0
BELT 1,0.75,17
BELT 2,0.75,0
BELT 4,0.75,4
BELT 3,0.75,0
BELT 1,0.75,18
BELT 2,0.75,0
BELT 4,0.75,11
BELT 3,0.75,0
BELT 1,0.75,13
BELT 2,0.75,0
BELT 4,0.75,9
BELT 3,0.75,0
BELT 1,0.75,8
BELT 2,0.75,0
BELT 4,0.75,13
BELT 3,0.75,0
BELT 1,0.75,4
BELT 2,0.75,10
BELT 4,0.75,3
BELT 3,0.75,0
BELT 1,0.75,0
BELT 2,0.75,30
BELT 4,0.75,0
BELT 3,0.75,0
BELT 1,0.75,0
BELT 2,0.75,46
BELT 4,0.75,0
BELT 3,0.75,0
BELT 1,0.75,0
BELT 2,0.75,46
BELT 4,0.75,0
BELT 3,0.75,0
BELT 1,0.75,0
BELT 2,0.75,44
BELT 4,0.75,0
BELT 3,0.75,0
BELT 1,0.75,0
BELT 2,0.75,38
BELT 4,0.75,0
BELT 3,0.75,0
BELT 1,0.75,0
BELT 2,0.75,32
BELT 4,0.75,0
BELT 3,0.75,0
BELT 1,0.75,0
BELT 2,0.75,24
BELT 4,0.75,0
BELT 3,0.75,0
BELT 1,0.76,0
BELT 2,0.76,22
BELT 4,0.76,0
BELT 3,0.76,0
BELT 1,0.76,0
BELT 2,0.76,15
BELT 4,0.76,0
BELT 3,0.76,0
BELT 1,0.76,0
BELT 2,0.76,4
BELT 4,0.76,0
BELT 3,0.76,0
BELT 1,0.76,0
BELT 2,0.76,0
BELT 4,0.76,0
BELT 3,0.76,0
BELT 1,0.76,0
BELT 2,0.76,0
BELT 4,0.76,0
BELT 3,0.76,0
BELT 1,0.76,0
BELT 2,0.76,0
BELT 4,0.76,0
BELT 3,0.76,0
BELT 1,0.76,0
BELT 2,0.76,0
BELT 4,0.76,0
BELT 3,0.76,0
BELT 1,0.76,0
BELT 2,0.76,0
BELT 4,0.76,0
BELT 3,0.76,0
BELT 1,0.76,0
BELT 2,0.76,0
BELT 4,0.76,0
BELT 3,0.76,0
BELT 1,0.76,0
BELT 2,0.76,0
BELT 4,0.76,0
BELT 3,0.76,0
BELT 1,0.76,0
BELT 2,0.76,0
BELT 4,0.76,0
BELT 3,0.76,0
BELT 1,0.76,0
BELT 2,0.76,0
BELT 4,0.76,0
BELT 3,0.76,0
BELT 1,0.76,0
BELT 2,0.76,0
BELT 4,0.76,12
BELT 3,0.76,0
BELT 1,0.76,0
BELT 2,0.76,0
BELT 4,0.76,11
BELT 3,0.76,0
BELT 1,0.77,0
BELT 2,0.77,0
BELT 4,0.77,9
BELT 3,0.77,0
BELT 1,0.77,0
BELT 2,0.77,0
BELT 4,0.77,6
BELT 3,0.77,0
BELT 1,0.77,0
BELT 2,0.77,0
BELT 4,0.77,9
BELT 3,0.77,0
BELT 1,0.77,0
BELT 2,0.77,9
BELT 4,0.77,10
BELT 3,0.77,0
BELT 1,0.77,0
BELT 2,0.77,10
BELT 4,0.77,11
BELT 3,0.77,0
BELT 1,0.77,0
BELT 2,0.77,13
BELT 4,0.77,16
BELT 3,0.77,0
BELT 1,0.77,0
BELT 2,0.77,16
BELT 4,0.77,13
BELT 3,0.77,0
BELT 1,0.77,0
BELT 2,0.77,23
BELT 4,0.77,10
BELT 3,0.77,0
BELT 1,0.77,0
BELT 2,0.77,16
BELT 4,0.77,7
BELT 3,0.77,8
BELT 1,0.77,0
BELT 2,0.77,20
BELT 4,0.77,17
BELT 3,0.77,39
BELT 1,0.77,0
BELT 2,0.77,12
BELT 4,0.77,18
BELT 3,0.77,48
BELT 1,0.77,0
BELT 2,0.77,12
BELT 4,0.77,21
BELT 3,0.77,65
BELT 1,0.77,0
BELT 2,0.77,7
BELT 4,0.77,15
BELT 3,0.77,65
BELT 1,0.77,0
BELT 2,0.77,5
BELT 4,0.77,16
BELT 3,0.77,69
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,12
BELT 3,0.78,57
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,23
BELT 3,0.78,58
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,6
BELT 3,0.78,54
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,12
BELT 3,0.78,44
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,4
BELT 3,0.78,34
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,0
BELT 3,0.78,13
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,0
BELT 3,0.78,3
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,0
BELT 3,0.78,1
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,0
BELT 3,0.78,0
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,0
BELT 3,0.78,0
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,0
BELT 3,0.78,0
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,0
BELT 3,0.78,0
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,0
BELT 3,0.78,0
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,0
BELT 3,0.78,0
BELT 1,0.78,0
BELT 2,0.78,0
BELT 4,0.78,0
BELT 3,0.78,0
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,0
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,0
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,0
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,0
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,9
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,16
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,19
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,22
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,16
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,21
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,16
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,13
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,13
BELT 1,0.79,0
BELT 2,0.79,0
BELT 4,0.79,0
BELT 3,0.79,18
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,4
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,0
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,0
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,0
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,0
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,10
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,15
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,25
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,17
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,16
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,16
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,10
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,16
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,20
BELT 1,0.80,0
BELT 2,0.80,0
BELT 4,0.80,0
BELT 3,0.80,18
BELT 1,0.81,0
BELT 2,0.81,0
BELT 4,0.81,0
BELT 3,0.81,11
BELT 1,0.81,0
BELT 2,0.81,0
BELT 4,0.81,0
BELT 3,0.81,0
BELT 1,0.81,0
BELT 2,0.81,0
BELT 4,0.81,0
BELT 3,0.81,0
BELT 1,0.81,0
BELT 2,0.81,0
BELT 4,0.81,0
BELT 3,0.81,0
BELT 1,0.81,0
BELT 2,0.81,0
BELT 4,0.81,0
BELT 3,0.81,0
BELT 1,0.81,0
BELT 2,0.81,0
BELT 4,0.81,0
BELT 3,0.81,0
BELT 1,0.81,0
BELT 2,0.81,0
BELT 4,0.81,0
BELT 3,0.81,0
BELT 1,0.81,0
BELT 2,0.81,0
BELT 4,0.81,0
BELT 3,0.81,0
BELT 1,0.81,0
BELT 2,0.81,0
BELT 4,0.81,0
BELT 3,0.81,0
BELT 1,0.81,0
BELT 2,0.81,0
BELT 4,0.81,0
BELT 3,0.81,0
BELT 1,0.81,0
BELT 2,0.81,8
BELT 4,0.81,0
BELT 3,0.81,0
BELT 1,0.81,0
BELT 2,0.81,12
BELT 4,0.81,0
BELT 3,0.81,0
BELT 1,0.81,0
BELT 2,0.81,15
BELT 4,0.81,0
BELT 3,0.81,0
BELT 1,0.81,0
BELT 2,0.81,15
BELT 4,0.81,0
BELT 3,0.81,0
BELT 1,0.82,0
BELT 2,0.82,10
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.82,0
BELT 2,0.82,19
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.82,0
BELT 2,0.82,24
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.82,0
BELT 2,0.82,24
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.82,0
BELT 2,0.82,21
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.82,0
BELT 2,0.82,13
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.82,0
BELT 2,0.82,14
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.82,0
BELT 2,0.82,4
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.82,0
BELT 2,0.82,10
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.82,0
BELT 2,0.82,11
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.82,0
BELT 2,0.82,12
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.82,7
BELT 2,0.82,2
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.82,23
BELT 2,0.82,0
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.82,25
BELT 2,0.82,0
BELT 4,0.82,0
BELT 3,0.82,0
BELT 1,0.83,32
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,26
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,23
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,21
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,28
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,28
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,25
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,10
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,0
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,0
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,0
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,0
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,0
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,0
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.83,0
BELT 2,0.83,0
BELT 4,0.83,0
BELT 3,0.83,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.84,0
BELT 2,0.84,0
BELT 4,0.84,0
BELT 3,0.84,0
BELT 1,0.85,0
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,0
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,0
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,2
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,17
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,34
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,52
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,65
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,67
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,82
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,62
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,63
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,34
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,22
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.85,12
BELT 2,0.85,0
BELT 4,0.85,0
BELT 3,0.85,0
BELT 1,0.86,7
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.86,0
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.86,0
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.86,0
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.86,0
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.86,0
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.86,0
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.86,0
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.86,0
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.86,0
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.86,0
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.86,0
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.86,0
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.86,0
BELT 2,0.86,0
BELT 4,0.86,0
BELT 3,0.86,0
BELT 1,0.87,0
BELT 2,0.87,0
BELT 4,0.87,0
BELT 3,0.87,0
BELT 1,0.87,0
BELT 2,0.87,0
BELT 4,0.87,0
BELT 3,0.87,0
BELT 1,0.87,0
BELT 2,0.87,0
BELT 4,0.87,0
BELT 3,0.87,0
BELT 1,0.87,0
BELT 2,0.87,0
BELT 4,0.87,0
BELT 3,0.87,0
BELT 1,0.87,5
BELT 2,0.87,9
BELT 4,0.87,0
BELT 3,0.87,0
BELT 1,0.87,11
BELT 2,0.87,8
BELT 4,0.87,0
BELT 3,0.87,0
BELT 1,0.87,24
BELT 2,0.87,10
BELT 4,0.87,0
BELT 3,0.87,0
BELT 1,0.87,29
BELT 2,0.87,16
BELT 4,0.87,0
BELT 3,0.87,0
BELT 1,0.87,35
BELT 2,0.87,16
BELT 4,0.87,0
BELT 3,0.87,6
BELT 1,0.87,37
BELT 2,0.87,12
BELT 4,0.87,0
BELT 3,0.87,25
BELT 1,0.87,32
BELT 2,0.87,12
BELT 4,0.87,0
BELT 3,0.87,32
BELT 1,0.87,21
BELT 2,0.87,10
BELT 4,0.87,0
BELT 3,0.87,33
BELT 1,0.87,14
BELT 2,0.87,11
BELT 4,0.87,0
BELT 3,0.87,29
BELT 1,0.87,11
BELT 2,0.87,6
BELT 4,0.87,0
BELT 3,0.87,22
BELT 1,0.88,3
BELT 2,0.88,4
BELT 4,0.88,0
BELT 3,0.88,17
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,12
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,16
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,18
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,4
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,0
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,0
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,0
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,0
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,0
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,0
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,0
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,0
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,0
BELT 1,0.88,0
BELT 2,0.88,0
BELT 4,0.88,0
BELT 3,0.88,0
BELT 1,0.89,3
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,7
BELT 1,0.89,5
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,16
BELT 1,0.89,11
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,16
BELT 1,0.89,12
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,11
BELT 1,0.89,19
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,9
BELT 1,0.89,10
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,13
BELT 1,0.89,6
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,14
BELT 1,0.89,10
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,13
BELT 1,0.89,9
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,12
BELT 1,0.89,8
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,15
BELT 1,0.89,5
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,1
BELT 1,0.89,0
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,0
BELT 1,0.89,0
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,0
BELT 1,0.89,0
BELT 2,0.89,0
BELT 4,0.89,0
BELT 3,0.89,0
BELT 1,0.90,0
BELT 2,0.90,0
BELT 4,0.90,0
BELT 3,0.90,0
BELT 1,0.90,0
BELT 2,0.90,1
BELT 4,0.90,0
BELT 3,0.90,8
BELT 1,0.90,0
BELT 2,0.90,8
BELT 4,0.90,0
BELT 3,0.90,29
BELT 1,0.90,0
BELT 2,0.90,3
BELT 4,0.90,0
BELT 3,0.90,58
BELT 1,0.90,0
BELT 2,0.90,4
BELT 4,0.90,0
BELT 3,0.90,77
BELT 1,0.90,0
BELT 2,0.90,2
BELT 4,0.90,0
BELT 3,0.90,89
BELT 1,0.90,9
BELT 2,0.90,5
BELT 4,0.90,0
BELT 3,0.90,95
BELT 1,0.90,25
BELT 2,0.90,3
BELT 4,0.90,0
BELT 3,0.90,94
BELT 1,0.90,48
BELT 2,0.90,4
BELT 4,0.90,0
BELT 3,0.90,90
BELT 1,0.90,59
BELT 2,0.90,4
BELT 4,0.90,0
BELT 3,0.90,90
BELT 1,0.90,84
BELT 2,0.90,5
BELT 4,0.90,0
BELT 3,0.90,75
BELT 1,0.90,86
BELT 2,0.90,1
BELT 4,0.90,0
BELT 3,0.90,60
BELT 1,0.90,92
BELT 2,0.90,0
BELT 4,0.90,0
BELT 3,0.90,46
BELT 1,0.90,100
BELT 2,0.90,0
BELT 4,0.90,0
BELT 3,0.90,35
BELT 1,0.90,104
BELT 2,0.90,0
BELT 4,0.90,0
BELT 3,0.90,20
BELT 1,0.91,91
BELT 2,0.91,0
BELT 4,0.91,0
BELT 3,0.91,14
BELT 1,0.91,67
BELT 2,0.91,0
BELT 4,0.91,0
BELT 3,0.91,7
BELT 1,0.91,39
BELT 2,0.91,0
BELT 4,0.91,0
BELT 3,0.91,5
BELT 1,0.91,31
BELT 2,0.91,0
BELT 4,0.91,0
BELT 3,0.91,0
BELT 1,0.91,22
BELT 2,0.91,0
BELT 4,0.91,0
BELT 3,0.91,0
BELT 1,0.91,13
BELT 2,0.91,0
BELT 4,0.91,3
BELT 3,0.91,9
BELT 1,0.91,8
BELT 2,0.91,0
BELT 4,0.91,7
BELT 3,0.91,36
BELT 1,0.91,7
BELT 2,0.91,0
BELT 4,0.91,6
BELT 3,0.91,55
BELT 1,0.91,4
BELT 2,0.91,0
BELT 4,0.91,6
BELT 3,0.91,56
BELT 1,0.91,4
BELT 2,0.91,0
BELT 4,0.91,5
BELT 3,0.91,68
BELT 1,0.91,2
BELT 2,0.91,0
BELT 4,0.91,6
BELT 3,0.91,54
BELT 1,0.91,1
BELT 2,0.91,0
BELT 4,0.91,1
BELT 3,0.91,47
BELT 1,0.91,0
BELT 2,0.91,0
BELT 4,0.91,5
BELT 3,0.91,43
BELT 1,0.91,0
BELT 2,0.91,0
BELT 4,0.91,5
BELT 3,0.91,31
BELT 1,0.92,0
BELT 2,0.92,0
BELT 4,0.92,2
BELT 3,0.92,26
BELT 1,0.92,0
BELT 2,0.92,4
BELT 4,0.92,2
BELT 3,0.92,19
BELT 1,0.92,0
BELT 2,0.92,15
BELT 4,0.92,3
BELT 3,0.92,14
BELT 1,0.92,0
BELT 2,0.92,16
BELT 4,0.92,3
BELT 3,0.92,10
BELT 1,0.92,0
BELT 2,0.92,22
BELT 4,0.92,4
BELT 3,0.92,4
BELT 1,0.92,0
BELT 2,0.92,17
BELT 4,0.92,2
BELT 3,0.92,3
BELT 1,0.92,0
BELT 2,0.92,18
BELT 4,0.92,1
BELT 3,0.92,2
BELT 1,0.92,0
BELT 2,0.92,20
BELT 4,0.92,8
BELT 3,0.92,0
BELT 1,0.92,0
BELT 2,0.92,10
BELT 4,0.92,4
BELT 3,0.92,0
BELT 1,0.92,0
BELT 2,0.92,9
BELT 4,0.92,2
BELT 3,0.92,0
BELT 1,0.92,0
BELT 2,0.92,6
BELT 4,0.92,5
BELT 3,0.92,0
BELT 1,0.92,0
BELT 2,0.92,2
BELT 4,0.92,14
BELT 3,0.92,0
BELT 1,0.92,0
BELT 2,0.92,0
BELT 4,0.92,22
BELT 3,0.92,0
BELT 1,0.92,0
BELT 2,0.92,0
BELT 4,0.92,24
BELT 3,0.92,0
BELT 1,0.93,0
BELT 2,0.93,0
BELT 4,0.93,17
BELT 3,0.93,0
BELT 1,0.93,0
BELT 2,0.93,0
BELT 4,0.93,21
BELT 3,0.93,0
BELT 1,0.93,0
BELT 2,0.93,0
BELT 4,0.93,15
BELT 3,0.93,0
BELT 1,0.93,0
BELT 2,0.93,0
BELT 4,0.93,16
